image,noise_ratio,method,PSNR,SSIM,IEF
kodim23,0.9,DBRAMF W3×3,22.649278884043085,0.7421302069817549,47.797033938324546
kodim23,0.9,DBRAMF W5×5,22.649278884043085,0.7421302069817549,47.797033938324546
kodim23,0.9,DBRAMF W7×7,22.650030115761353,0.7421535097891192,47.80530246466555
kodim24,0.1,DBRAMF W3×3,28.450373201763934,0.9750360470925404,20.990224094914975
kodim24,0.1,DBRAMF W5×5,28.450373201763934,0.9750360470925404,20.990224094914975
kodim24,0.1,DBRAMF W7×7,28.450373201763934,0.9750360470925404,20.990224094914975
kodim24,0.2,DBRAMF W3×3,27.276370734560558,0.9566919216684553,31.942778308727767
kodim24,0.2,DBRAMF W5×5,27.276370734560558,0.9566919216684553,31.942778308727767
kodim24,0.2,DBRAMF W7×7,27.276370734560558,0.9566919216684553,31.942778308727767
kodim24,0.3,DBRAMF W3×3,26.3916128501522,0.9339859583855362,39.0846550259705
kodim24,0.3,DBRAMF W5×5,26.39461119704884,0.9339871955125184,39.11164818885075
kodim24,0.3,DBRAMF W7×7,26.39461119704884,0.9339871955125184,39.11164818885075
kodim24,0.4,DBRAMF W3×3,24.69843266445041,0.9027384177722511,35.33884119348661
kodim24,0.4,DBRAMF W5×5,24.701405548360235,0.9027410476246631,35.363040036167405
kodim24,0.4,DBRAMF W7×7,24.701405548360235,0.9027410476246631,35.363040036167405
kodim24,0.5,DBRAMF W3×3,23.308808075219602,0.8604884066142336,32.08872107550116
kodim24,0.5,DBRAMF W5×5,23.310966688188742,0.860491084212831,32.104674385858225
kodim24,0.5,DBRAMF W7×7,23.310966688188742,0.860491084212831,32.104674385858225
kodim24,0.6,DBRAMF W3×3,21.971597698215888,0.8051161842675962,28.28940167276247
kodim24,0.6,DBRAMF W5×5,21.97318414364592,0.8051188429723881,28.299737468394525
kodim24,0.6,DBRAMF W7×7,21.97318414364592,0.8051188429723881,28.299737468394525
kodim24,0.7,DBRAMF W3×3,20.78124867840274,0.7292674897425379,25.09060356950555
kodim24,0.7,DBRAMF W5×5,20.782283884689875,0.7292689241506313,25.09658500549716
kodim24,0.7,DBRAMF W7×7,20.782283884689875,0.7292689241506313,25.09658500549716
kodim24,0.8,DBRAMF W3×3,19.460569642378523,0.6207986778225061,21.144156043215514
kodim24,0.8,DBRAMF W5×5,19.460569642378523,0.6207986778225061,21.144156043215514
kodim24,0.8,DBRAMF W7×7,19.511018543857762,0.6214337195111046,21.39120478405928
kodim24,0.9,DBRAMF W3×3,17.636392742241988,0.4566087065637028,15.639936709540315
kodim24,0.9,DBRAMF W5×5,17.636392742241988,0.4566087065637028,15.639936709540315
kodim24,0.9,DBRAMF W7×7,17.774807052808256,0.45740804236202987,16.146426586963692
